City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
0,Crestview,US,30.7621,-86.5705,78.04,71,0,3.44,clear sky,2022-05-14 14:08:10
1,Albany,US,42.6001,-73.9662,74.62,76,58,1.92,broken clouds,2022-05-14 13:58:02
2,Rikitea,PF,-23.1203,-134.9692,76.35,68,0,21.92,clear sky,2022-05-14 14:11:22
3,Roald,NO,62.5833,6.1333,49.91,71,20,23.02,few clouds,2022-05-14 14:11:23
4,Kholm,RU,59.2667,32.85,59.61,38,98,8.23,overcast clouds,2022-05-14 14:11:23
5,Castro,BR,-24.7911,-50.0119,64.76,67,100,5.1,overcast clouds,2022-05-14 14:11:24
6,Bambous Virieux,MU,-20.3428,57.7575,75.22,69,47,11.27,scattered clouds,2022-05-14 14:11:24
7,Lebu,CL,-37.6167,-73.65,50.72,69,96,16.11,overcast clouds,2022-05-14 14:11:25
8,Cape Town,ZA,-33.9258,18.4232,69.12,60,0,5.01,clear sky,2022-05-14 14:09:30
9,Nantai,CN,40.9241,122.8044,48.61,49,4,7.52,clear sky,2022-05-14 14:11:25
10,Bonavista,CA,48.6499,-53.1147,33.67,86,100,12.53,snow,2022-05-14 14:11:26
11,Ushuaia,AR,-54.8,-68.3,40.62,93,40,3.44,scattered clouds,2022-05-14 14:07:30
12,Ancud,CL,-41.8697,-73.8203,50.14,87,76,5.46,broken clouds,2022-05-14 14:11:26
13,Punta Arenas,CL,-53.15,-70.9167,44.71,81,20,9.22,few clouds,2022-05-14 14:11:00
14,Gunjur,GM,13.2019,-16.7339,91.47,46,0,8.05,clear sky,2022-05-14 14:11:27
15,Atuona,PF,-9.8,-139.0333,78.98,70,91,21.27,overcast clouds,2022-05-14 14:11:27
16,Kattivakkam,IN,13.2167,80.3167,86.07,86,100,12.95,overcast clouds,2022-05-14 14:11:28
17,Faanui,PF,-16.4833,-151.75,80.91,67,44,13.18,scattered clouds,2022-05-14 14:11:28
18,Yellowknife,CA,62.456,-114.3525,41.56,77,46,10.0,scattered clouds,2022-05-14 14:07:01
19,Qaanaaq,GL,77.484,-69.3632,17.46,68,42,4.65,scattered clouds,2022-05-14 14:11:29
20,Tanabe,JP,33.7333,135.3667,60.03,81,98,7.65,overcast clouds,2022-05-14 14:11:29
21,Shingu,JP,33.7333,135.9833,60.78,84,73,5.75,broken clouds,2022-05-14 14:11:29
22,Busselton,AU,-33.65,115.3333,58.98,68,81,11.79,broken clouds,2022-05-14 14:11:30
23,Tiksi,RU,71.6872,128.8694,8.42,95,12,5.61,few clouds,2022-05-14 14:11:30
24,Babati,TZ,-4.2167,35.75,77.13,47,94,6.4,overcast clouds,2022-05-14 14:11:31
25,Dentsville,US,34.064,-80.9582,73.42,84,0,1.01,clear sky,2022-05-14 14:11:31
26,Paamiut,GL,61.994,-49.6678,27.05,62,100,10.76,overcast clouds,2022-05-14 14:11:32
27,Saint-Philippe,RE,-21.3585,55.7679,76.59,80,45,11.25,light rain,2022-05-14 14:01:49
28,Puerto Ayora,EC,-0.7393,-90.3518,71.55,98,30,1.99,scattered clouds,2022-05-14 14:01:59
29,Mataura,NZ,-46.1927,168.8643,45.48,94,100,1.32,overcast clouds,2022-05-14 14:11:32
30,Sola,VU,-13.8833,167.55,79.97,71,100,16.89,overcast clouds,2022-05-14 14:11:33
31,Torbay,CA,47.6666,-52.7314,40.28,94,100,7.0,light rain,2022-05-14 14:11:33
32,Kodiak,US,57.79,-152.4072,38.71,87,100,12.66,light rain,2022-05-14 14:11:34
33,Bubaque,GW,11.2833,-15.8333,78.42,79,30,9.08,scattered clouds,2022-05-14 14:11:34
34,Corby,GB,52.4964,-0.6894,70.83,49,0,6.91,clear sky,2022-05-14 14:11:35
35,Tiarei,PF,-17.5333,-149.3333,77.02,66,2,12.68,clear sky,2022-05-14 14:11:35
36,Kruisfontein,ZA,-34.0033,24.7314,64.89,61,91,13.6,overcast clouds,2022-05-14 14:11:36
37,Monrovia,LR,6.3005,-10.7969,85.21,71,31,7.14,light rain,2022-05-14 14:11:36
38,Zhigansk,RU,66.7697,123.3711,23.09,79,9,8.57,clear sky,2022-05-14 14:11:37
39,Lakes Entrance,AU,-37.8811,147.981,60.17,87,100,3.53,overcast clouds,2022-05-14 14:11:37
40,East London,ZA,-33.0153,27.9116,66.61,64,5,14.9,clear sky,2022-05-14 14:11:38
41,Dingle,PH,10.9995,122.6711,79.54,85,81,1.66,broken clouds,2022-05-14 14:11:38
42,Hermanus,ZA,-34.4187,19.2345,66.79,65,13,5.79,few clouds,2022-05-14 14:12:38
43,Dodge City,US,37.7528,-100.0171,69.26,90,20,5.75,mist,2022-05-14 14:12:39
44,Perpignan,FR,42.75,2.75,83.82,52,0,11.5,clear sky,2022-05-14 14:12:39
45,Xai-Xai,MZ,-25.0519,33.6442,76.17,74,2,9.1,clear sky,2022-05-14 14:12:40
46,Airai,TL,-8.9266,125.4092,62.17,97,81,1.14,broken clouds,2022-05-14 14:12:40
47,Labelle,US,26.7617,-81.4384,80.67,60,63,2.59,broken clouds,2022-05-14 14:12:41
48,Chillicothe,US,39.3331,-82.9824,73.99,72,0,3.44,clear sky,2022-05-14 14:12:41
49,Plettenberg Bay,ZA,-34.0527,23.3716,63.34,62,32,6.38,scattered clouds,2022-05-14 14:12:42
50,Severo-Kurilsk,RU,50.6789,156.125,37.94,95,100,20.02,overcast clouds,2022-05-14 14:12:42
51,Arraial Do Cabo,BR,-22.9661,-42.0278,76.86,65,20,6.91,few clouds,2022-05-14 14:12:43
52,Narasannapeta,IN,18.4167,84.05,85.19,82,4,11.39,clear sky,2022-05-14 14:12:43
53,Lompoc,US,34.6391,-120.4579,72.01,66,28,18.01,scattered clouds,2022-05-14 14:12:43
54,Pavlodar,KZ,52.3,76.95,75.0,35,40,6.71,scattered clouds,2022-05-14 14:12:44
55,Luderitz,NA,-26.6481,15.1594,68.97,50,0,18.61,clear sky,2022-05-14 14:12:44
56,Nunchia,CO,5.6406,-72.1986,80.69,77,83,4.23,broken clouds,2022-05-14 14:12:45
57,Tuktoyaktuk,CA,69.4541,-133.0374,25.41,86,36,11.25,scattered clouds,2022-05-14 14:12:45
58,Nanortalik,GL,60.1432,-45.2371,32.34,78,88,8.61,overcast clouds,2022-05-14 14:12:46
59,Mashhad,IR,36.297,59.6062,66.34,42,20,16.11,few clouds,2022-05-14 14:12:46
60,Mar Del Plata,AR,-38.0023,-57.5575,55.94,55,0,10.36,clear sky,2022-05-14 14:12:46
61,Kandrian,PG,-6.2167,149.55,77.83,87,21,5.61,few clouds,2022-05-14 14:12:47
62,Basco,PH,20.4487,121.9702,82.53,77,97,4.27,overcast clouds,2022-05-14 14:12:47
63,Vaini,TO,-21.2,-175.2,71.76,78,75,9.22,broken clouds,2022-05-14 14:12:48
64,Thompson,CA,55.7435,-97.8558,38.1,97,100,11.03,overcast clouds,2022-05-14 14:12:48
65,Havre-Saint-Pierre,CA,50.2334,-63.5986,50.45,63,3,13.76,clear sky,2022-05-14 14:12:49
66,Coquimbo,CL,-29.9533,-71.3436,53.33,93,100,2.3,overcast clouds,2022-05-14 14:10:59
67,Vestmannaeyjar,IS,63.4427,-20.2734,42.39,88,100,23.38,light rain,2022-05-14 14:12:49
68,Avarua,CK,-21.2078,-159.775,78.85,83,75,12.66,broken clouds,2022-05-14 14:12:50
69,Barrow,US,71.2906,-156.7887,21.22,86,100,13.8,overcast clouds,2022-05-14 14:09:40
70,Nikolskoye,RU,59.7035,30.7861,59.88,41,46,8.95,scattered clouds,2022-05-14 14:12:50
71,Hobart,AU,-42.8794,147.3294,61.02,71,20,10.36,few clouds,2022-05-14 14:12:51
72,Fairbanks,US,64.8378,-147.7164,34.3,93,75,0.0,broken clouds,2022-05-14 14:12:52
73,Chake Chake,TZ,-5.2459,39.7666,81.46,73,99,10.42,overcast clouds,2022-05-14 14:12:52
74,Panama,PA,9.0,-80.0,80.56,86,100,4.83,overcast clouds,2022-05-14 14:12:53
75,Taunggyi,MM,20.7833,97.0333,70.47,71,81,4.74,broken clouds,2022-05-14 14:12:53
76,Bom Jesus,BR,-9.0744,-44.3586,93.52,34,91,8.66,overcast clouds,2022-05-14 14:12:54
77,Upernavik,GL,72.7868,-56.1549,17.13,74,13,1.3,few clouds,2022-05-14 14:12:54
78,Butaritari,KI,3.0707,172.7902,80.51,76,100,8.05,overcast clouds,2022-05-14 14:12:55
79,Port Alfred,ZA,-33.5906,26.891,66.18,76,99,5.99,overcast clouds,2022-05-14 14:12:55
80,Abong Mbang,CM,3.9833,13.1833,86.32,49,97,3.96,overcast clouds,2022-05-14 14:12:56
81,Bukachacha,RU,52.9833,116.9167,44.6,58,92,4.43,overcast clouds,2022-05-14 14:12:56
82,Kununurra,AU,-15.7667,128.7333,76.98,78,93,2.3,overcast clouds,2022-05-14 14:12:56
83,Teluk Nibung,ID,3.001,99.8164,81.23,83,100,3.78,overcast clouds,2022-05-14 14:12:57
84,Batagay,RU,67.6333,134.6333,21.47,82,100,6.73,overcast clouds,2022-05-14 14:12:22
85,Udachnyy,RU,66.4167,112.4,32.9,93,100,2.91,overcast clouds,2022-05-14 14:12:57
86,Necochea,AR,-38.5473,-58.7368,52.56,51,0,12.62,clear sky,2022-05-14 14:12:58
87,Ca Mau,VN,9.1769,105.15,82.35,83,14,3.85,few clouds,2022-05-14 14:09:53
88,Trapani,IT,37.8333,12.6667,79.27,38,7,9.91,clear sky,2022-05-14 14:12:58
89,Yaransk,RU,57.3033,47.8861,52.74,75,75,13.31,light rain,2022-05-14 14:12:59
90,Susuman,RU,62.7833,148.1667,23.65,89,17,6.42,few clouds,2022-05-14 14:13:59
91,Kavieng,PG,-2.5744,150.7967,82.15,72,74,10.78,broken clouds,2022-05-14 14:14:00
92,Katsuura,JP,35.1333,140.3,66.47,87,48,1.66,scattered clouds,2022-05-14 14:14:00
93,Bluff,NZ,-46.6,168.3333,45.81,73,100,5.64,overcast clouds,2022-05-14 14:14:00
94,Chuy,UY,-33.6971,-53.4616,65.37,65,20,6.31,few clouds,2022-05-14 14:14:01
95,Jamestown,US,42.097,-79.2353,72.99,74,100,8.05,overcast clouds,2022-05-14 14:14:01
96,Cherskiy,RU,68.75,161.3,34.75,99,100,7.85,snow,2022-05-14 14:14:02
97,Saint-Pierre,RE,-21.3393,55.4781,76.68,65,0,14.97,clear sky,2022-05-14 14:14:02
98,Zhenhai,CN,24.2582,118.0905,64.08,84,100,22.37,overcast clouds,2022-05-14 14:14:03
99,Khatanga,RU,71.9667,102.5,32.77,99,100,5.35,overcast clouds,2022-05-14 14:14:04
100,Ponta Delgada,PT,37.7333,-25.6667,69.49,68,20,18.41,few clouds,2022-05-14 14:14:05
101,Naze,JP,28.3667,129.4833,66.49,82,100,8.97,light rain,2022-05-14 14:14:05
102,Praia Da Vitoria,PT,38.7333,-27.0667,63.75,81,100,24.25,light rain,2022-05-14 14:14:06
103,Bilma,NE,18.6853,12.9164,98.38,9,0,17.56,clear sky,2022-05-14 14:14:06
104,Upata,VE,8.0086,-62.3989,79.2,57,61,9.04,broken clouds,2022-05-14 14:14:07
105,Hilo,US,19.7297,-155.09,71.26,93,100,5.75,light rain,2022-05-14 14:14:07
106,Ilulissat,GL,69.2167,-51.1,24.82,74,75,0.0,broken clouds,2022-05-14 14:14:08
107,Matara,LK,5.9485,80.5353,77.79,94,100,15.79,overcast clouds,2022-05-14 14:14:08
108,Hambantota,LK,6.1241,81.1185,78.44,91,100,19.69,light rain,2022-05-14 14:14:09
109,Longyearbyen,SJ,78.2186,15.6401,28.24,69,40,5.75,scattered clouds,2022-05-14 14:14:09
110,Bengkulu,ID,-3.8004,102.2655,80.04,88,93,5.03,overcast clouds,2022-05-14 14:14:10
111,Kapaa,US,22.0752,-159.319,73.72,91,100,12.66,overcast clouds,2022-05-14 14:14:10
112,Kashi,CN,39.4547,75.9797,66.47,44,92,5.64,overcast clouds,2022-05-14 14:14:10
113,Toora-Khem,RU,52.4675,96.11,54.57,26,25,1.36,scattered clouds,2022-05-14 14:14:11
114,Saskylakh,RU,71.9167,114.0833,19.33,92,99,8.55,overcast clouds,2022-05-14 14:12:17
115,Waingapu,ID,-9.6567,120.2641,80.73,81,76,4.36,broken clouds,2022-05-14 14:14:12
116,Iqaluit,CA,63.7506,-68.5145,19.13,73,40,17.27,scattered clouds,2022-05-14 14:14:12
117,Hervey Bay,AU,-25.2986,152.8535,73.02,95,12,3.0,few clouds,2022-05-14 14:14:12
118,Ponta Do Sol,PT,32.6667,-17.1,76.71,65,17,9.91,few clouds,2022-05-14 14:14:13
119,Rena,NO,61.1348,11.3641,56.88,34,100,4.59,overcast clouds,2022-05-14 14:14:13
120,Muravlenko,RU,63.7898,74.523,61.99,52,43,9.01,scattered clouds,2022-05-14 14:14:14
121,Mecca,SA,21.4267,39.8261,102.99,16,0,17.96,clear sky,2022-05-14 14:14:03
122,Ahipara,NZ,-35.1667,173.1667,59.79,80,58,7.65,broken clouds,2022-05-14 14:14:14
123,Niimi,JP,34.9833,133.4667,55.4,60,100,2.68,overcast clouds,2022-05-14 14:14:15
124,Souillac,MU,-20.5167,57.5167,74.37,71,20,9.4,few clouds,2022-05-14 14:14:15
125,Vestmanna,FO,62.1564,-7.1664,47.32,93,100,8.05,light rain,2022-05-14 14:14:16
126,Zhoucheng,CN,35.9122,116.3117,60.03,28,100,3.11,overcast clouds,2022-05-14 14:14:16
127,Lermontovka,RU,47.1453,134.3383,45.7,65,77,6.38,broken clouds,2022-05-14 14:14:16
128,Contamana,PE,-7.3333,-75.0167,84.43,63,94,1.99,overcast clouds,2022-05-14 14:14:17
129,Asau,RO,46.4333,26.4,69.96,58,79,4.43,broken clouds,2022-05-14 14:14:17
130,Xinan,CN,26.72,119.8556,59.92,92,100,3.62,overcast clouds,2022-05-14 14:14:18
131,Zhuhai,CN,22.2769,113.5678,76.86,94,40,12.66,light intensity shower rain,2022-05-14 14:09:55
132,Charlestown,AU,-32.95,151.6667,66.81,97,19,1.99,few clouds,2022-05-14 14:12:01
133,Malakal,SS,9.5334,31.6605,101.05,24,97,5.37,overcast clouds,2022-05-14 14:14:18
134,Frontera,MX,26.9333,-101.45,77.32,69,0,4.61,clear sky,2022-05-14 14:14:19
135,Kurilsk,RU,45.2333,147.8833,43.63,96,100,17.6,overcast clouds,2022-05-14 14:12:23
136,Bethel,US,41.3712,-73.414,76.44,81,100,5.75,overcast clouds,2022-05-14 14:10:42
137,Tasiilaq,GL,65.6145,-37.6368,30.36,61,100,4.83,overcast clouds,2022-05-14 14:15:20
138,Cockburn Town,TC,21.4612,-71.1419,80.56,74,75,11.5,broken clouds,2022-05-14 14:15:14
139,Pedernales,DO,18.0384,-71.744,83.28,63,100,7.83,overcast clouds,2022-05-14 14:15:20
140,Carupano,VE,10.6678,-63.2585,84.07,64,28,8.14,scattered clouds,2022-05-14 14:15:21
141,Trelew,AR,-43.249,-65.3051,50.52,51,0,17.18,clear sky,2022-05-14 14:15:23
142,Bredasdorp,ZA,-34.5322,20.0403,64.72,53,88,7.47,overcast clouds,2022-05-14 14:15:24
143,Road Town,VG,18.4167,-64.6167,82.49,69,40,13.8,scattered clouds,2022-05-14 14:10:58
144,Port Lincoln,AU,-34.7333,135.8667,60.13,85,1,10.87,clear sky,2022-05-14 14:15:24
145,Hadejia,NG,12.4498,10.0444,104.25,16,12,8.48,few clouds,2022-05-14 14:15:25
146,Burnie,AU,-41.0667,145.9167,58.95,91,58,13.47,broken clouds,2022-05-14 14:15:26
147,Puerto Colombia,CO,10.9878,-74.9547,82.49,75,100,5.5,overcast clouds,2022-05-14 14:15:26
148,Kouango,CF,4.9934,19.9619,89.58,49,37,5.88,scattered clouds,2022-05-14 14:15:27
149,Saint-Francois,FR,46.4154,3.9054,81.68,40,0,3.44,clear sky,2022-05-14 14:12:30
150,Hithadhoo,MV,-0.6,73.0833,83.43,70,82,9.44,broken clouds,2022-05-14 14:15:27
151,Bedesa,ET,8.9,40.7833,84.47,20,67,8.57,broken clouds,2022-05-14 14:15:28
152,Grootfontein,NA,-19.5667,18.1167,79.34,14,0,5.35,clear sky,2022-05-14 14:15:28
153,Gat,IL,31.61,34.7642,97.39,32,100,15.05,overcast clouds,2022-05-14 14:15:29
154,Oranjestad,AW,12.524,-70.027,85.95,66,40,26.46,scattered clouds,2022-05-14 14:10:59
155,Kosh-Agach,RU,50.0,88.6667,55.83,27,6,7.78,clear sky,2022-05-14 14:15:29
156,Toamasina,MG,-18.1667,49.3833,77.0,69,20,6.91,few clouds,2022-05-14 14:15:30
157,Soller,ES,39.7662,2.7152,86.04,46,100,1.99,overcast clouds,2022-05-14 14:15:30
158,Bonito,BR,-21.1211,-56.4819,80.91,54,0,7.34,light rain,2022-05-14 14:15:31
159,Meadow Lake,US,34.8014,-106.5436,69.42,12,0,7.09,clear sky,2022-05-14 14:15:31
160,Krasnohrad,UA,49.3814,35.4402,54.45,91,100,4.81,overcast clouds,2022-05-14 14:15:32
161,Nyakabindi,TZ,-2.6333,33.9833,78.35,60,96,3.69,overcast clouds,2022-05-14 14:15:32
162,Chifeng,CN,42.2683,118.9636,50.67,42,6,5.37,clear sky,2022-05-14 14:15:33
163,Mayumba,GA,-3.432,10.6554,81.12,83,64,9.78,light rain,2022-05-14 14:15:33
164,Salalah,OM,17.0151,54.0924,93.29,46,6,3.44,clear sky,2022-05-14 14:15:34
165,Belmonte,BR,-15.8631,-38.8828,77.88,84,96,10.11,overcast clouds,2022-05-14 14:15:35
166,Rocha,UY,-34.4833,-54.3333,62.94,67,7,5.17,clear sky,2022-05-14 14:15:35
167,Martapura,ID,-3.4167,114.85,77.09,100,100,1.14,light rain,2022-05-14 14:15:36
168,Bon Air,US,37.5249,-77.5578,67.08,92,100,0.0,haze,2022-05-14 14:15:36
169,Carnarvon,AU,-24.8667,113.6333,68.04,43,0,15.77,clear sky,2022-05-14 14:15:37
170,Grand Gaube,MU,-20.0064,57.6608,77.4,69,8,4.0,clear sky,2022-05-14 14:15:37
171,Kahului,US,20.8947,-156.47,74.84,77,0,3.0,clear sky,2022-05-14 14:11:16
172,Touros,BR,-5.1989,-35.4608,85.01,70,41,14.9,scattered clouds,2022-05-14 14:14:23
173,Hasaki,JP,35.7333,140.8333,66.6,81,100,22.44,overcast clouds,2022-05-14 14:15:38
174,Erenhot,CN,43.6475,111.9767,55.94,22,45,7.4,scattered clouds,2022-05-14 14:15:38
175,Ribeira Grande,PT,38.5167,-28.7,61.2,94,75,28.77,drizzle rain,2022-05-14 14:15:39
176,Negotin,RS,44.2264,22.5308,80.33,36,63,18.45,broken clouds,2022-05-14 14:15:39
177,Hofn,IS,64.2539,-15.2082,38.77,87,99,13.49,overcast clouds,2022-05-14 14:15:40
178,Husavik,IS,66.0449,-17.3389,39.36,81,100,12.46,overcast clouds,2022-05-14 14:15:40
179,New Norfolk,AU,-42.7826,147.0587,62.1,68,50,3.0,scattered clouds,2022-05-14 14:15:40
180,Coihaique,CL,-45.5752,-72.0662,44.55,81,20,3.44,few clouds,2022-05-14 14:15:41
181,Provideniya,RU,64.3833,-173.3,31.91,95,99,4.54,overcast clouds,2022-05-14 14:16:41
182,Mehamn,NO,71.0357,27.8492,42.71,75,54,4.59,broken clouds,2022-05-14 14:16:42
183,Mwanza,TZ,-2.5167,32.9,79.21,57,67,5.41,broken clouds,2022-05-14 14:16:43
184,Biograd Na Moru,HR,43.9433,15.4519,83.1,67,60,12.64,light rain,2022-05-14 14:16:43
185,Santa Maria Do Suacui,BR,-18.1903,-42.4142,73.02,70,99,4.68,overcast clouds,2022-05-14 14:16:44
186,Cheremukhovo,RU,60.3484,59.9851,45.39,90,100,8.39,light rain,2022-05-14 14:16:45
187,Sainte-Rose,GP,16.3324,-61.6979,83.17,65,75,14.97,broken clouds,2022-05-14 14:16:45
188,Severo-Yeniseyskiy,RU,60.3725,93.0408,48.99,90,0,2.71,clear sky,2022-05-14 14:16:47
189,Pisco,PE,-13.7,-76.2167,63.01,88,100,4.61,mist,2022-05-14 14:16:47
190,Luwuk,ID,-0.9516,122.7875,78.06,90,100,4.05,overcast clouds,2022-05-14 14:16:48
191,Limay,PH,14.5333,120.55,79.34,77,56,4.38,broken clouds,2022-05-14 14:16:49
192,Soyo,AO,-6.1349,12.3689,81.99,75,39,9.51,light rain,2022-05-14 14:16:49
193,Moussoro,TD,13.6408,16.4901,107.31,8,92,9.1,overcast clouds,2022-05-14 14:16:50
194,Victoria,HK,22.2855,114.1577,77.38,93,100,11.01,overcast clouds,2022-05-14 14:16:51
195,Vila Velha,BR,-20.3297,-40.2925,80.55,61,40,12.66,scattered clouds,2022-05-14 14:16:49
196,Ouadda,CF,8.0777,22.4007,89.64,43,100,2.35,light rain,2022-05-14 14:16:52
197,Jacareacanga,BR,-6.2222,-57.7528,81.25,86,73,3.0,light rain,2022-05-14 14:16:53
198,Yulara,AU,-25.2406,130.9889,65.16,57,100,15.64,overcast clouds,2022-05-14 14:16:53
199,Clyde River,CA,70.4692,-68.5914,25.03,80,40,16.11,scattered clouds,2022-05-14 14:16:54
200,Biak,ID,-0.9131,122.8766,76.71,89,100,4.36,overcast clouds,2022-05-14 14:16:55
201,Jega,NG,12.2175,4.3792,101.95,26,100,7.05,overcast clouds,2022-05-14 14:16:55
202,Knysna,ZA,-34.0363,23.0471,64.6,60,15,5.73,few clouds,2022-05-14 14:16:56
203,Lata,PT,40.1629,-8.3327,84.49,40,86,10.07,overcast clouds,2022-05-14 14:16:56
204,Kalmar,SE,56.6616,16.3616,62.15,65,76,5.99,broken clouds,2022-05-14 14:16:57
205,Nyurba,RU,63.2842,118.3319,30.22,82,71,1.57,broken clouds,2022-05-14 14:17:02
206,Aykhal,RU,66.0,111.5,32.94,99,100,1.41,overcast clouds,2022-05-14 14:17:02
207,Aklavik,CA,68.2191,-135.0107,23.0,80,100,10.36,overcast clouds,2022-05-14 14:17:03
208,Maldonado,UY,-34.6667,-54.9167,63.79,59,22,2.62,few clouds,2022-05-14 14:17:03
209,Ulkan,RU,57.243,107.3223,53.08,48,86,3.24,overcast clouds,2022-05-14 14:17:04
210,Grindavik,IS,63.8424,-22.4338,48.15,61,75,9.22,broken clouds,2022-05-14 14:17:05
211,Poum,NC,-20.2333,164.0167,77.11,75,91,21.03,overcast clouds,2022-05-14 14:17:05
212,San Patricio,US,28.017,-97.5169,82.9,66,72,11.77,broken clouds,2022-05-14 14:17:06
213,Goundi,TD,9.3627,17.366,102.24,25,68,3.29,broken clouds,2022-05-14 14:17:06
214,Shelburne,CA,44.0787,-80.2041,74.23,61,0,7.45,clear sky,2022-05-14 14:14:33
215,La Ronge,CA,55.1001,-105.2842,35.85,87,100,13.8,overcast clouds,2022-05-14 14:17:07
216,Raposa,BR,-6.5167,-44.1833,85.96,51,40,10.22,scattered clouds,2022-05-14 14:17:07
217,Massakory,TD,12.996,15.7293,104.86,11,99,9.33,overcast clouds,2022-05-14 14:17:08
218,Kajaani,FI,64.2273,27.7285,60.85,27,0,5.75,clear sky,2022-05-14 14:17:08
219,Haines Junction,CA,60.7522,-137.5108,22.95,86,65,2.3,broken clouds,2022-05-14 14:17:08
220,Cayenne,GF,4.9333,-52.3333,86.04,1,75,9.22,broken clouds,2022-05-14 14:17:09
221,Rexburg,US,43.826,-111.7897,48.0,57,100,0.0,overcast clouds,2022-05-14 14:12:36
222,Codrington,AU,-38.2667,141.9667,54.81,93,0,9.84,clear sky,2022-05-14 14:17:09
223,Mauriti,BR,-7.3892,-38.7744,88.18,44,74,8.55,broken clouds,2022-05-14 14:17:10
224,Florida,US,28.7505,-82.5001,80.91,71,0,0.0,clear sky,2022-05-14 14:13:46
225,Labuhan,ID,-6.8844,112.2051,82.17,78,94,3.62,overcast clouds,2022-05-14 14:18:10
226,Vanimo,PG,-2.6741,141.3028,78.93,83,95,3.38,overcast clouds,2022-05-14 14:18:11
227,Helong,CN,42.5397,128.9972,39.7,83,90,7.11,overcast clouds,2022-05-14 14:18:11
228,Kaeo,NZ,-35.1,173.7833,53.33,91,54,4.81,broken clouds,2022-05-14 14:18:16
229,Tiznit,MA,29.5833,-9.5,85.64,27,40,9.31,scattered clouds,2022-05-14 14:18:16
230,Mahibadhoo,MV,3.7833,72.9667,83.95,74,100,17.6,light rain,2022-05-14 14:18:17
231,Muros,ES,42.7762,-9.0603,87.67,47,72,6.17,broken clouds,2022-05-14 14:18:17
232,Mogadishu,SO,2.0371,45.3438,82.56,77,25,15.68,scattered clouds,2022-05-14 14:18:17
233,Klaksvik,FO,62.2266,-6.589,49.12,86,100,6.8,overcast clouds,2022-05-14 14:18:18
234,Sinnamary,GF,5.3833,-52.95,80.38,88,91,8.12,moderate rain,2022-05-14 14:18:18
235,Mahebourg,MU,-20.4081,57.7,77.29,69,40,6.91,scattered clouds,2022-05-14 14:18:19
236,Esperance,AU,-33.8667,121.9,58.44,79,27,16.64,light rain,2022-05-14 14:18:19
237,Iskateley,RU,67.6803,53.1512,58.3,64,14,9.4,few clouds,2022-05-14 14:18:20
238,Saquena,PE,-4.6667,-73.5167,81.84,76,48,2.3,scattered clouds,2022-05-14 14:18:20
239,Bud,US,39.447,-86.1758,78.93,70,21,4.94,few clouds,2022-05-14 14:18:21
240,Tevaitoa,PF,-16.7833,-151.5,80.96,65,0,13.42,clear sky,2022-05-14 14:18:21
241,Isangel,VU,-19.55,169.2667,74.93,70,92,9.93,overcast clouds,2022-05-14 14:18:22
242,Leningradskiy,RU,69.3833,178.4167,28.29,84,100,7.07,overcast clouds,2022-05-14 14:18:22
243,Mormugao,IN,15.4,73.8,83.71,77,41,12.03,scattered clouds,2022-05-14 14:18:23
244,Talnakh,RU,69.4865,88.3972,35.69,100,100,5.93,overcast clouds,2022-05-14 14:18:23
245,Amapa,BR,1.0,-52.0,81.14,82,100,2.75,overcast clouds,2022-05-14 14:18:24
246,Kerewan,GM,13.4898,-16.0888,101.21,20,99,3.96,overcast clouds,2022-05-14 14:18:24
247,Umm Kaddadah,SD,13.6017,26.6876,104.5,13,11,3.11,few clouds,2022-05-14 14:18:24
248,Wanning,CN,18.8003,110.3967,80.31,86,99,3.6,heavy intensity rain,2022-05-14 14:18:25
249,Vidalia,US,32.2177,-82.4135,69.75,88,100,0.0,overcast clouds,2022-05-14 14:18:25
250,Kungsbacka,SE,57.4872,12.0761,59.74,71,70,25.01,broken clouds,2022-05-14 14:18:26
251,Port-Gentil,GA,-0.7193,8.7815,85.96,74,40,12.66,scattered clouds,2022-05-14 14:18:26
252,Anloga,GH,5.7947,0.8973,85.42,71,100,10.2,overcast clouds,2022-05-14 14:18:27
253,Adrar,MR,20.5022,-10.0711,103.8,7,11,11.34,few clouds,2022-05-14 14:18:27
254,Porbandar,IN,21.6422,69.6093,85.19,78,0,13.13,clear sky,2022-05-14 14:18:28
255,Southbridge,US,42.0751,-72.0334,79.27,69,35,4.0,scattered clouds,2022-05-14 14:18:15
256,Tambacounda,SN,13.7539,-13.7586,106.39,13,100,6.13,overcast clouds,2022-05-14 14:18:28
257,Teguldet,RU,57.3064,88.1667,65.98,37,100,2.62,overcast clouds,2022-05-14 14:18:29
258,Nazarovo,RU,56.0064,90.3914,67.87,32,76,3.31,broken clouds,2022-05-14 14:18:30
259,Orocue,CO,4.7912,-71.3354,80.67,80,99,7.7,overcast clouds,2022-05-14 14:18:30
260,Sechura,PE,-5.5569,-80.8222,69.67,75,51,9.82,broken clouds,2022-05-14 14:18:31
261,San Clemente,US,33.427,-117.612,70.75,49,100,1.52,overcast clouds,2022-05-14 14:14:18
262,Ostrovnoy,RU,68.0531,39.5131,40.84,76,100,8.39,overcast clouds,2022-05-14 14:18:31
263,Kendari,ID,-3.945,122.4989,77.7,90,21,0.83,few clouds,2022-05-14 14:18:31
